Feature ID	Taxon	Confidence
135cfeb91d0342d62c5f84ffd8c6ecb9	k__Chromista;p__Bacillariophyta	0.990686246158853
036ebd655f57eaf886608b8ef82cbe9f	k__Chromista;p__Bacillariophyta	0.9837991349948045
55942aa5718f0512225e793a623514af	k__Chromista;p__Bacillariophyta	0.9942587104554984
ef76c91a20097492a0329076aa1b8600	Unassigned	0.9557506850055428
fe8516274782290ba215401fc9f76ca4	k__Chromista;p__Bacillariophyta	0.983267383768355
e12a12a924720c0dfc6b9de4651b1698	k__Chromista;p__Bacillariophyta	0.9880521142315891
6dea926baee672e5428e1bc9ccfe1f4b	k__Chromista;p__Bacillariophyta	0.9770063307539874
682799e6dfebf1964d12b0ad31991f9c	k__Chromista;p__Bacillariophyta	0.9871263759739449
eb0ad2a5cf6e405a1b0cbd8c88f90bf8	k__Chromista;p__Bacillariophyta	0.9890502016781744
af0f382ee057ed0b08b1459c078f968e	k__Chromista;p__Bacillariophyta	0.987778470183571
76715dd305e2075d239c02fdd4edb39a	k__Chromista;p__Bacillariophyta	0.9839191224145776
0736b992fea14dbe2b7713c15507c7ad	Unassigned	0.9686041158167807
3a555391b1d1c337edeb73a900cf8eb5	k__Chromista;p__Bacillariophyta	0.9783817970570226
9731e646bca62a69a35996b45507d14e	k__Chromista;p__Bacillariophyta	0.9860268101849734
004bc6e2ca8ad8d82e7431f87ce2216a	k__Chromista;p__Bacillariophyta	0.9840126101130475
8ee44c3eb453d7f5f915ce222872dd14	k__Chromista;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Dinobryaceae;g__Dinobryon;s__Dinobryon_sociale	0.9999722103636106
4936858f2109d89ca94b68b46345df96	k__Sar;p__Ochrophyta;c__Raphidophyceae;o__Chattonellales;f__Vacuolariaceae;g__Gonyostomum;s__Gonyostomum_semen_strain	0.9654203706324566
0944d92cb291a743cdccadac7405752a	k__Sar;p__Ochrophyta;c__Phaeothamniophyceae;o__Pleurochloridellales;f__Pleurochloridellaceae;g__Pleurochloridella;s__Pleurochloridella_botrydiopsis	0.8174676068055077
07547d342e9d4199f119be16ab63c4fd	k__Chromista;p__Bacillariophyta	0.9187823723883309
c97fb8f48a3825075630a32bded66eed	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae	0.773785307742386
4a372340aee5b308c6bfb51086bcb6ca	k__Chromista;p__Bacillariophyta	0.9884895438369498
a57ac895e6a2156e69f7c152262d8c8e	k__Chromista;p__Bacillariophyta	0.9774977314539419
ad958c8a6256bc2133e869b754cebdb9	k__Chromista;p__Bacillariophyta	0.9863984021912386
d4d1c2aa90a433f1eea5d71ac9aed936	k__Chromista;p__Bacillariophyta	0.9916680923732343
0d8920a2693188a9c8bd81b0a27cc359	k__Chromista;p__Bacillariophyta	0.9924530391323738
b04ca30fe058a5d9d561034c6cfc9480	k__Chromista;p__Bacillariophyta	0.9890573147465114
8125fc19ce05664f78dd56ed11e9e6c2	k__Chromista;p__Bacillariophyta	0.9840145177151591
448e40ed6a55eff506902061fd8a49a1	k__Chromista;p__Bacillariophyta	0.9892533648446313
d295a754728520abf470960462819986	k__Chromista;p__Bacillariophyta	0.9866032310293364
ca6b20fe37f4174dd30ad0f61fe6069c	k__Chromista;p__Bacillariophyta	0.9878191557622703
aad0a8f07a6a8137376d8190748ab6b6	k__Chromista;p__Bacillariophyta	0.9885625515079515
ba26808c296d8b643b4255e38d2ca0ed	k__Chromista;p__Bacillariophyta	0.9779264148657403
